   1.5000000e+02
   6.0000000e+00   5.0000000e-01   0.0000000e+00   0.0000000e+00   1.2500000e+02   1.0000000e+03   0.0000000e+00
   3.8205505e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   1.2500000e+02   1.0000000e+03   0.0000000e+00
   4.3205505e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   1.2500000e+02   1.0000000e+03   0.0000000e+00
   4.8205505e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   1.2500000e+02   1.0000000e+03   0.0000000e+00
   5.3205505e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   1.2500000e+02   1.0000000e+03   0.0000000e+00
   5.8205505e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   1.2500000e+02   1.0000000e+03   0.0000000e+00
   6.3205505e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   1.2500000e+02   1.0000000e+03   0.0000000e+00
   6.8205505e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   1.2500000e+02   1.0000000e+03   0.0000000e+00
   7.3205505e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   1.2500000e+02   1.0000000e+03   0.0000000e+00
   7.8205505e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   1.2500000e+02   1.0000000e+03   0.0000000e+00
   3.0000000e+00   1.5000000e+00   0.0000000e+00   0.0000000e+00   1.2500000e+02   1.0000000e+03   0.0000000e+00
   3.5000000e+00   1.5000000e+00   0.0000000e+00   0.0000000e+00   1.2500000e+02   1.0000000e+03   0.0000000e+00
   4.0000000e+00   1.5000000e+00   0.0000000e+00   0.0000000e+00   1.2500000e+02   1.0000000e+03   0.0000000e+00
   4.5000000e+00   1.5000000e+00   0.0000000e+00   0.0000000e+00   1.2500000e+02   1.0000000e+03   0.0000000e+00
   5.0000000e+00   1.5000000e+00   0.0000000e+00   0.0000000e+00   1.2500000e+02   1.0000000e+03   0.0000000e+00
   5.5000000e+00   1.5000000e+00   0.0000000e+00   0.0000000e+00   1.2500000e+02   1.0000000e+03   0.0000000e+00
   6.0000000e+00   1.5000000e+00   0.0000000e+00   0.0000000e+00   1.2500000e+02   1.0000000e+03   0.0000000e+00
   6.5000000e+00   1.5000000e+00   0.0000000e+00   0.0000000e+00   1.2500000e+02   1.0000000e+03   0.0000000e+00
   7.0000000e+00   1.5000000e+00   0.0000000e+00   0.0000000e+00   1.2500000e+02   1.0000000e+03   0.0000000e+00
   7.5000000e+00   1.5000000e+00   0.0000000e+00   0.0000000e+00   1.2500000e+02   1.0000000e+03   0.0000000e+00
   8.0000000e+00   1.5000000e+00   0.0000000e+00   0.0000000e+00   1.2500000e+02   1.0000000e+03   0.0000000e+00
   8.5000000e+00   1.5000000e+00   0.0000000e+00   0.0000000e+00   1.2500000e+02   1.0000000e+03   0.0000000e+00
   9.0000000e+00   1.5000000e+00   0.0000000e+00   0.0000000e+00   1.2500000e+02   1.0000000e+03   0.0000000e+00
   2.4292858e+00   2.0000000e+00   0.0000000e+00   0.0000000e+00   1.2500000e+02   1.0000000e+03   0.0000000e+00
   2.9292858e+00   2.0000000e+00   0.0000000e+00   0.0000000e+00   1.2500000e+02   1.0000000e+03   0.0000000e+00
   3.4292858e+00   2.0000000e+00   0.0000000e+00   0.0000000e+00   1.2500000e+02   1.0000000e+03   0.0000000e+00
   3.9292858e+00   2.0000000e+00   0.0000000e+00   0.0000000e+00   1.2500000e+02   1.0000000e+03   0.0000000e+00
   4.4292858e+00   2.0000000e+00   0.0000000e+00   0.0000000e+00   1.2500000e+02   1.0000000e+03   0.0000000e+00
   4.9292858e+00   2.0000000e+00   0.0000000e+00   0.0000000e+00   1.2500000e+02   1.0000000e+03   0.0000000e+00
   5.4292858e+00   2.0000000e+00   0.0000000e+00   0.0000000e+00   1.2500000e+02   1.0000000e+03   0.0000000e+00
   5.9292858e+00   2.0000000e+00   0.0000000e+00   0.0000000e+00   1.2500000e+02   1.0000000e+03   0.0000000e+00
   6.4292858e+00   2.0000000e+00   0.0000000e+00   0.0000000e+00   1.2500000e+02   1.0000000e+03   0.0000000e+00
   6.9292858e+00   2.0000000e+00   0.0000000e+00   0.0000000e+00   1.2500000e+02   1.0000000e+03   0.0000000e+00
   7.4292858e+00   2.0000000e+00   0.0000000e+00   0.0000000e+00   1.2500000e+02   1.0000000e+03   0.0000000e+00
   7.9292858e+00   2.0000000e+00   0.0000000e+00   0.0000000e+00   1.2500000e+02   1.0000000e+03   0.0000000e+00
   8.4292858e+00   2.0000000e+00   0.0000000e+00   0.0000000e+00   1.2500000e+02   1.0000000e+03   0.0000000e+00
   8.9292858e+00   2.0000000e+00   0.0000000e+00   0.0000000e+00   1.2500000e+02   1.0000000e+03   0.0000000e+00
   9.4292858e+00   2.0000000e+00   0.0000000e+00   0.0000000e+00   1.2500000e+02   1.0000000e+03   0.0000000e+00
   2.0000000e+00   2.5000000e+00   0.0000000e+00   0.0000000e+00   1.2500000e+02   1.0000000e+03   0.0000000e+00
   2.5000000e+00   2.5000000e+00   0.0000000e+00   0.0000000e+00   1.2500000e+02   1.0000000e+03   0.0000000e+00
   3.0000000e+00   2.5000000e+00   0.0000000e+00   0.0000000e+00   1.2500000e+02   1.0000000e+03   0.0000000e+00
